qid,answer_1,answer_2,answer_3,answer_4,prompt_tokens,completion_tokens,total_tokens,reasoning
ins_b_003,366.00,,,,5575,2136,7711,"【取数】 国寿增益宝：基本保额90万元，个人账户价值100万元，被保险人40周岁；平安智盈金生：养老保险金开始领取日保单账户价值120万元，累计已产生养老保险金45万元（已开始领取）；平安富鸿金生：累计已交保险费100万元，累计已给付养老保险金35万元，现金价值72万元；国寿鑫享添盈：所交保险费100万元，累计已给付养老年金25万元，现金价值68万元。  【计算】 国寿增益宝（万能型）：身故保险金为基本保额×身故给付比例与个人账户价值取大。40周岁满足18≤40<41，命中半开年龄档[18,41)（上界核验：40属于[18,41)，不属于[41,+∞)），身故给付比例160%。基本保额×160%=90×1.6=144万元；个人账户价值100万元；取大得144万元。 平安智盈金生（专属商业养老）：已开始领取养老保险金，身故保险金为养老保险金开始领取日保单账户价值减去累计已产生养老保险金，若差小于0则为0。120-45=75万元。 平安富鸿金生（悦享版）：身故保险金为累计已交保险费扣除累计已给付养老保险金后的余额与现金价值取大。100-35=65万元；现金价值72万元；取大得72万元。 国寿鑫享添盈：身故保险金为所交保险费减去累计已给付养老年金与现金价值取大。100-25=75万元；现金价值68万元；取大得75万元。 合计：144+75+72+75=366.00万元。  【核验】 国寿增益宝：年龄档半开区间[18,41)正确，比例160%正确，144>100取144正确；平安智盈金生：开始领取后身故按开始日账户价值减累计已产生养老金计算，120-45=75正确；平安富鸿金生：已交保费减已给付养老金（65）与现金价值（72）取大，72正确；国寿鑫享添盈：已交保费减已给付年金（75）与现金价值（68）取大，75正确。四项求和144+75+72+75=366，单位、口径、算式与舍入均无误。  答案: 366.00"
ins_b_004,BCD,,,,3206,985,4191,【第2题 答案块】 选择标准: 核对各产品保单贷款/借款比例及限制条件。 分析:  A: 平安智盈金生条款未提及按现金价值80%贷款，仅提及现金价值计算规则，无贷款比例约定。不选。 B: 国寿增益宝约定最高借款金额不得超过当时现金价值扣除借款及利息后余额的80%，选项正确。入选。 C: 国寿鑫享添盈约定最高借款金额不得超过当时现金价值扣除欠交保费、借款及利息后余额的80%，选项正确。入选。 D: 平安富鸿金生约定非个人养老金制度可贷款，按个人养老金制度投保时不接受贷款申请，选项正确。入选。 答案: BCD
ins_b_005,BD,,,,2631,979,3610,【第3题 答案块】 选择标准: 条款规定年龄错误少交保费且已发生事故时按实付/应付比例给付。 分析: A. 原文P8年龄错误处理无此规定，不选。B. 原文P30第2项明确“已发生保险事故，在给付保险金时按实付保险费和应付保险费的比例给付”，入选。C. 原文P3无此规定，不选。D. 原文P2第(2)项明确“已发生保险事故的，本公司在给付保险金时按实付保险费和应付保险费的比例给付”，入选。 答案: BD
ins_b_006,BCD,,,,2103,1122,3225,【第4题 答案块】 选择标准: 条款责任免除部分明确列明“恐怖活动”或“恐怖袭击”。 分析: A. 国寿增益宝（doc=2）: P4免责条款仅列暴乱/武装叛乱，未列恐怖活动，不选。 B. 众安营运交通工具团体意外险（doc=8）: P3免责条款第（八）项列明恐怖袭击，命中，入选。 C. 众安特种车商业保险（doc=10）: P2免责条款第（一）项列明恐怖活动，命中，入选。 D. 众安家庭财产综合保险（doc=12）: P2免责条款第（三）项列明恐怖活动，命中，入选。 答案: BCD
ins_b_007,BC,,,,2631,942,3573,【第2题 答案块】 选择标准: 条款责任免除中明确包含“交通肇事逃逸”字样的产品。 分析: A. 原文P3免责无此表述，不选。B. 原文P4责任免除第(二)1项列明“交通肇事逃逸”，入选。C. 原文P4责任免除第(二)1项列明“交通肇事逃逸”，入选。D. 原文P3免责无此表述，不选。 答案: BC
ins_b_008,ABCD,,,,2855,976,3831,【第1题 答案块】 选择标准: 依据条款原文判断各保险是否承担精神损害赔偿/抚慰金责任。 分析:  A: 平安特种车条款明确可通过附加险承担，见doc=9 P12，入选。 B: 众安特种车条款明确可通过附加险承担，见doc=10 P12，入选。 C: 众安食责险条款规定依法院判决承担精神损害赔偿，见doc=13 P1，入选。 D: 平安食责险条款规定依法院判决承担精神损害赔偿，见doc=14 P1，入选。 答案: ABCD
ins_b_009,BCD,,,,2854,984,3838,【第2题 答案块】 选择标准: 依据条款原文判断各保险等待期规定及意外伤害出险是否受等待期限制。 分析:  A: 众安白血病条款规定等待期内确诊不承担给付责任，见doc=3 P3，不选。 B: 平安安佑福条款规定因意外伤害发生重大疾病无等待期，见doc=4 P2，入选。 C: 平安e生保条款规定因意外伤害事故或在等待期后出险，见doc=5 P5，入选。 D: 太保团体百万医疗条款规定因意外伤害或在等待期后出险，见doc=6 P5，入选。 答案: BCD
ins_b_010,AB,,,,9957,4255,14212,【第1题 答案块】 选择标准: 检索条款原文是否明确载有“未成年人身故保险金限制”及监管限额。 分析: A：doc=2 P8明确列有该限制条款及完整限额规定，入选。 B：doc=4 P30明确列有相同限制条款及监管限额表述，入选。 C：doc=3全文扫描无命中，仅涉医疗责任未提及，不选。 D：doc=16全文扫描无命中，仅涉年金责任未提及，不选。 答案: AB
ins_b_011,16.00,,,,2639,808,3447,【取数】 - 累计所交保险费：100万元 - 保单账户累计收益：20万元 - 第3个保单年度退保比例：99%（条款7.1第1项） - 第8个保单年度退保规则：累计所交保险费+保单账户累计收益×75%（条款7.1第2项）  【计算】 - 第3个保单年度现金价值 = 100 × 99% = 99.00万元 - 第8个保单年度现金价值 = 100 + 20 × 75% = 115.00万元 - 差额 = 115.00 - 99.00 = 16.00万元  【核验】 - 单位与口径：均为万元，与题目一致；适用“养老保险金开始领取日前解除”的现金价值计算规则。 - 算式：第3年按99%比例计，第8年按“本金+收益×75%”计，均符合条款7.1原文。 - 舍入：题目未要求特殊舍入，工具保留两位小数，计算结果精确，无舍入误差。 - 工具答案16.00与复核结果一致。  答案: 16.00
ins_b_012,BCD,,,,2103,1122,3225,【第2题 答案块】 选择标准: 条款责任免除部分明确列明“地震”相关除外责任。 分析: A. 平安安佑福重疾险（doc=4）: 检索P1-P29，免责条款未列明地震，未命中，不选。 B. 平安家庭财产保险（doc=11）: P2免责条款第（四）项明确列明地震，命中，入选。 C. 众安家庭财产综合保险（doc=12）: P3免责条款第（五）项明确列明地震，命中，入选。 D. 平安食品安全责任保险（doc=14）: P2免责条款第（六）项列明地震等自然灾害，命中，入选。 答案: BCD
ins_b_013,BD,,,,2103,1115,3218,【第3题 答案块】 选择标准: 条款责任免除部分明确列明“行政行为或司法行为”导致损失免责。 分析: A. 国寿增益宝（doc=2）: P4免责条款未列明该行为，未命中，不选。 B. 平安家庭财产保险（doc=11）: P2免责条款第（五）项明确列明，命中，入选。 C. 众安营运交通工具团体意外险（doc=8）: 检索P3免责条款未列明该行为，未命中，不选。 D. 平安食品安全责任保险（doc=14）: P2免责条款第（五）项明确列明，命中，入选。 答案: BD
ins_b_014,ACD,,,,3206,943,4149,【第3题 答案块】 选择标准: 核对平安富鸿金生减额交清规则及后续责任调整。 分析:  A: 条款明确“您可申请减额交清”，选项正确。入选。 B: 减额交清后“您不需要再支付保险费”，选项称仍须支付错误。不选。 C: 减额交清后“本合同的基本保险金额会相应减少”，选项正确。入选。 D: 减额交清后“身故保险金调整成减额交清后被保险人身故当时本合同的现金价值”，选项正确。入选。 答案: ACD
ins_b_015,AC,,,,2104,1126,3230,【第1题 答案块】 选择标准: 条款明确约定保险金请求权诉讼时效期间为2年。 分析:  A. 众安个人急性白血病复发医疗保险（doc=3）: P9明确约定诉讼时效期间为二年，命中，入选。 B. 平安e生保住院7.0医疗保险（doc=5）: P19约定适用现行有效法律规定，未明确具体年限，不选。 C. 太保团体百万医疗保险（doc=6）: P10明确约定诉讼时效期间为2年，命中，入选。 D. 平安富鸿金生养老年金保险（doc=16）: P11约定诉讼时效期间为5年，数字不符，不选。 答案: AC
ins_b_016,ABD,,,,3989,1727,5716,【第1题 答案块】 选择标准: 责任免除条款中明确包含“2年内自杀，无民事行为能力人除外”表述的产品 分析: A: 见doc2 P4第3项，明确包含该规则，入选；B: 见doc4 P5第3项，明确包含该规则，入选；C: doc8 P1-P2为被保险人及责任条款，无自杀免责表述，不选；D: 见doc16 P6第(二)项，明确包含该规则，入选。 答案: ABD
ins_b_017,ABCD,,,,2632,977,3609,【第1题 答案块】 选择标准: 条款责任免除中明确包含“核爆炸、核辐射或核污染”字样的产品。 分析: A. 原文P5责任免除第8项明确列明“核爆炸、核辐射或核污染”，入选。B. 原文P13责任免除第(5)项列明“核爆炸、核辐射与核污染”，入选。C. 原文P8责任免除第(8)项列明“核爆炸、核辐射或核污染”，入选。D. 原文P2责任免除第(一)项列明“核反应、核辐射”，入选。 答案: ABCD
ins_b_018,60.00,,,,2577,753,3330,【取数】 - 情形1：累计已产生养老保险金=160万元 - 情形2：累计已产生养老保险金=90万元 - 养老保险金开始领取日的保单账户价值=150万元 - 身故保险金计算规则：若累计已产生养老保险金之和≥开始领取日账户价值，身故保险金为零；若<账户价值，差额给付。  【计算】 - 情形1：160万元≥150万元，适用条款1.1.6第2款第2项，身故保险金=0.00万元。 - 情形2：90万元<150万元，适用条款1.1.6第2款第1项，身故保险金=150-90=60.00万元。 - 合计：0.00+60.00=60.00万元。  【核验】 工具取数与条款口径一致；算式正确应用“差额给付/零”分支；舍入保持两位小数，与工具输出完全一致。  答案: 60.00
ins_b_019,211.50,,,,4373,1264,5637,【取数】 1. 平安智盈金生：第12个保单年度解除，累计所交保险费60万元，保单账户累计收益10万元。 2. 国寿增益宝：第5个保单年度解除，个人账户价值50万元。 3. 国寿鑫享添盈：退还现金价值45万元。 4. 平安富鸿金生：退还现金价值48万元。  【计算】 1. 平安智盈金生（第12个保单年度）：根据doc=1第13页7.1条，第11个保单年度及以后解除，现金价值=累计所交保险费+保单账户累计收益×90%=60+10×90%=69万元。 2. 国寿增益宝（第5个保单年度）：根据doc=2第9页第三十二条，第5个保单年度退保费用比例为1%，现金价值=个人账户价值×(1-1%)=50×99%=49.5万元。 3. 国寿鑫享添盈：题干直接给出退还现金价值45万元。 4. 平安富鸿金生：题干直接给出退还现金价值48万元。 合计=69+49.5+45+48=211.5万元。  【核验】 工具给出的分项结果与合计结果均与条款及题干数据一致，单位均为万元，算术无误，舍入正确。  答案: 211.5
ins_b_020,ACD,,,,2854,986,3840,【第3题 答案块】 选择标准: 依据条款原文判断各产品保障触发条件与责任范围。 分析:  A: 众安营运交意外险要求持有效客票乘坐并在交通工具内遭受意外，见doc=8 P2，入选。 B: 平安预防接种意外险保障预防接种异常反应，非普通交通事故，见doc=7 P6，不选。 C: 众安白血病医疗险责任围绕急性白血病首次复发及相关费用，见doc=3 P2，入选。 D: 平安e生保一般医疗覆盖意外伤害或等待期后疾病住院费用，见doc=5 P5，入选。 答案: ACD
reg_b_001,ACD,,,,3790,380,4170,【第8题 答案块】 选择标准: 核对新办法生效日期及反洗钱法保存期限规定。 分析: A项：strict_v3_009...#c40第五十条及strict_v3_008...#c30第三十九条规定，较高风险存量客户应在办法施行之日起半年内（6个月）完成尽调/识别，2026年1月1日/20日施行，1月15日在处理期内，要求正确，入选。B项：strict_v3_008...#c0及#c30规定《金融机构客户受益所有人识别管理办法》自2026年1月20日起施行，1月15日尚未生效，不选。C项：strict_v3_009...#c0及#c41规定《金融机构客户尽职调查...办法》自2026年1月1日起施行，1月15日已生效，入选。D项：strict_v3_017...#c25第三十四条规定“客户身份资料...应当至少保存十年”，入选。 答案: ACD
reg_b_003,2026年3月30日,,,,3006,1763,4769,第一步【取数】： - 交付/过户期限：60日（来源：csrc_0005_att1 P3 / P25 第三十三条，“自完成相关批准程序之日起六十日内”） - 报告公告时点：期满后次一工作日（来源：csrc_0005_att1 P3 / P25 第三十三条，“上市公司应当于期满后次一工作日将实施进展情况报告，并予以公告”） - 给定日期：2026年3月27日（题目设定为第60日/期满日） - 星期信息（推算）：2026年3月27日为星期五（2026年1月1日为星期四，3月27日为第86天，86 mod 7 = 2，星期四+2=星期六？更正：1月1日周四，1月31日周六，2月28日周六，3月27日周五。3月27日为星期五，则3月28日周六、3月29日周日为休息日） - 次一工作日：3月30日（星期一）  第二步【计算】： 1. 确定期满日：2026年3月27日（星期五） 2. 计算次一工作日：期满后第一天为3月28日（星期六），第二天为3月29日（星期日），均为非工作日。下一个工作日为3月30日（星期一）。 3. 结论：期满后次一工作日为2026年3月30日。  答案: 2026年3月30日
reg_b_004,2026年6月30日,,,,2480,2398,4878,【取数】 受理日：2026年4月1日；期限：90日（自受理之日起算，受理当日不计入）。依据《银行卡清算机构管理办法》第十二条“自受理之日起90日内作出批准或不批准筹备的决定”。  【计算】 受理当日（4月1日）不计入，起算日为2026年4月2日（第1日）。按自然日逐日累加： 4月2日至4月30日共29日（第1日至第29日）； 5月1日至5月31日共31日（第30日至第60日）； 6月1日至6月30日共30日（第61日至第90日）。 第90日为2026年6月30日。  【核验】 工具口径（受理当日不计入、90个自然日）与法规及题干一致；算式按日逐日累加正确；舍入无涉。证据充分，无需修正。  答案: 2026年6月30日
reg_b_005,BCD,,,,3209,218,3427,【第6题 答案块】 选择标准: 市场禁入期间不得任职，分类评价结果禁商用，分支机构违规减半扣分。 分析: A项：csrc_0369#c4及csrc_0370#c2规定禁入期间不得担任董监高，故不能作为候选人，不选。B项：禁入措施未届满属于任职资格障碍，符合法规精神及案例描述，入选。C项：csrc_0027_att1 P12第三十二条规定“不得将分类评价结果用于广告、宣传、营销等商业目的”，入选。D项：csrc_0027_att1 P4及P18规定“证券公司分公司、营业部等分支机构被采取上述措施的，按以上原则减半扣分”，入选。 答案: BCD
reg_b_007,30.00,,,,2826,1325,4151,【取数】 题干已明确首次期满报告在到期后次一工作日发出，后续公告按每30日一次。证据摘录中《上市公司重大资产重组管理办法》第三十三条原文规定：“此后每三十日应当公告一次”。  【计算】 题目询问第2次公告与第1次公告之间的间隔。由于后续公告为固定周期，每30日公告一次，因此相邻两次公告（即第2次与第1次）的时间间隔即为固定周期30日。  【核验】 题干中“每30日一次”与证据原文“此后每三十日应当公告一次”完全一致。固定周期公告的相邻间隔即为该周期长度，无需考虑首次报告发出日期的偏移量，直接取固定间隔值30日。  答案: 30.00
reg_b_008,BC,,,,3209,238,3447,【第3题 答案块】 选择标准: 定期报告需经董事会审议，年报4个月内、中报2个月内披露。 分析: A项：csrc_0009_att1 P5及csrc_0037_att1 P4均规定“未经董事会审议通过...不得披露”，不选。B项：csrc_0009_att1 P4第十三条规定“年度报告应当在每个会计年度结束之日起四个月内...披露”，入选。C项：csrc_0009_att1 P4第十三条规定“中期报告应当在每个会计年度的上半年结束之日起两个月内...披露”，入选。D项：csrc_0009_att1 P5第十七条规定财务信息经审计委员会审核后“提交董事会审议”，审计委员会不能替代董事会，不选。 答案: BC
reg_b_009,BC,,,,2643,173,2816,【第1题 答案块】 选择标准: 依托第三方尽调时，金融机构仍承担未履行义务的法律责任。 分析: A错：strict_v3_009#c37规定金融机构承担责任，不转移；B对：strict_v3_017#c23规定第三方未合规由金融机构担责；C对：strict_v3_009#c37明确金融机构承担义务责任；D错：strict_v3_009#c37禁止依托高风险第三方，非仅低风险可委托且需评估。 答案: BC
reg_b_013,B,,,,3208,174,3382,【第4题 答案块】 选择标准: 逾期未上报自评结果，视逾期程度下调级别或直接认定D类。 分析: A项：仅描述部分情况，不完整，不选。B项：csrc_0027_att1 P10及P25规定，“未在规定日期之前上报...下调1个级别；未在确定分类评价结果期限之前上报...直接认定为D类”，完全符合，入选。C项：这是针对自律管理措施的扣分，不适用于未上报自评结果的后果，不选。D项：无法律依据，不选。 答案: B
reg_b_014,99.25,,,,2733,1194,3927,【取数】 - 基准分: 100 分 (csrc_0027_att1 P2) - 公司出具警示函扣分: 0.5 分/次 (csrc_0027_att1 P2) - 分支机构扣分系数: 0.5 (减半) (csrc_0027_att1 P4)  【计算】 - 公司扣分: 0.5 分 - 分支机构扣分: 0.5 分 × 0.5 = 0.25 分 - 最终计分: 100 - 0.5 - 0.25 = 99.25 分  【核验】 - 单位与口径: 规则明确公司扣 0.5 分，分支机构按原则减半扣分（即 0.25 分），逻辑正确。 - 算式与舍入: 算式 100 - 0.5 - 0.25 = 99.25 无误。  答案: 99.25
reg_b_015,AC,,,,3202,1022,4224,<QWEN_DECISION_V1> 答案: AC A|IN|《反洗钱法》第19条明确发现错误/不一致/不完整应按规定反馈 B|OUT|《识别办法》第25条：无法准确判断不得简化/豁免，无“免识别”规定 C|IN|《识别办法》第26条要求核对差异后反馈，以准确核实受益所有人 D|OUT|《识别办法》第29条持股<25%属非重大差异仅免报告，不豁免反馈义务 STATUS|COMPLETE </QWEN_DECISION_V1>
reg_b_016,2.00,,,,2474,1638,4112,【取数】 - 门槛：单笔人民币5000元（含）以上需核实（依据第34条）。 - 交易：三笔独立汇款，金额分别为4999元、5000元、8000元。  【计算】 - 4999元 < 5000元，不触发。 - 5000元 = 5000元，达到“以上”含本数门槛，触发。 - 8000元 > 5000元，触发。 - 合计触发笔数：1 + 1 = 2笔。  【核验】 - 单位与口径一致：均为人民币单笔金额。 - 算式逻辑正确：逐笔比较，不合并金额。 - 舍入与精度：计数为整数，工具给出2.00与2等价，无误。 - 证据充分：第34条明确“单笔人民币5000元以上”含本数，5000元需核实。  答案: 2
reg_b_017,AC,,,,2715,173,2888,【第2题 答案块】 选择标准: 境外汇款单笔等值1000美元以上应核实，可疑交易无论金额均核实。 分析: A对：strict_v3_009#c28规定单笔外币等值1000美元以上应核实；B错：999美元低于门槛且无可疑理由无需强制核实；C对：strict_v3_009#c28规定有合理理由怀疑涉嫌洗钱无论金额大小均应核实；D错：低于门槛且无可疑情形无强制核实要求。 答案: AC
reg_b_018,2026年4月1日,,,,2368,1860,4228,【取数】 施行日：2026年5月1日；提前天数：至少30个自然日。依据：题干及证据FACT（advance_notice=30，unit=day，relation=at_least）与原文第六十二条“至少于调整施行前30个自然日……进行持续公示”。  【计算】 2026年5月1日向前推30个自然日：5月1日倒推1日为4月30日，倒推30日为2026年4月1日（含4月1日至4月30日共30天）。最晚开始公示日期为2026年4月1日。  【核验】 - 单位与口径：题干与证据均明确为“自然日”，计算按自然日连续倒推，口径一致。 - 算式与舍入：日期推算为整数天，无小数与舍入问题。 - 反向核对：从施行日2026年5月1日反向数30个自然日，覆盖4月1日至4月30日（共30天），满足“至少提前30个自然日持续公示”的要求，最晚开始日期确为2026年4月1日。 - 结论：与工具答案完全一致。  答案: 2026年4月1日
reg_b_020,B,,,,3280,170,3450,【第5题 答案块】 选择标准: 证券公司分类评价结果不得用于商业宣传目的。 分析: A项：csrc_0027_att1 P12及P27第三十二条明确规定“不得将分类评价结果用于广告、宣传、营销等商业目的”，不选。B项：同上，符合规定，入选。C项：无论何种类别，均不得用于商业宣传，不选。D项：规定禁止的是将“分类评价结果”用于商业目的，无论是否披露分数，不选。 答案: B
reg_b_021,B,,,,3623,577,4200,【第3题 答案块】 选择标准: 无法准确判断风险状况时，不得采取简化尽职调查措施。 分析: A错：strict_v3_009#c29规定需经风险评估且有充足理由，自称无效；B对：strict_v3_009#c29隐含若无法判断为低风险则不能简化，且第二十八条要求高风险强化，无法判断时应审慎；C错：无法律依据；D错：strict_v3_009#c29明确简化不等于豁免。 答案: B
reg_b_023,AB,,,,2714,174,2888,【第4题 答案块】 选择标准: 客户拒绝尽调或交易异常时，应进一步核实并采取风险管理措施。 分析: A对：strict_v3_017#c30规定发现交易不符应当进一步核实；B对：strict_v3_017#c30规定必要时可限制交易、拒绝办理或终止关系；C错：法律未规定“只能永久冻结”，且冻结需特定程序；D错：strict_v3_017#c30要求采取措施而非按自述办理。 答案: AB
reg_b_024,B,,,,3279,196,3475,【第2题 答案块】 选择标准: 证券公司未勤勉尽责受处罚或监管措施会影响分类评价扣分。 分析: A项：csrc_0027_att1规定证券公司作为中介机构受处罚会扣分，不仅影响上市公司，不选。B项：csrc_0027_att1 P3-P4及P18规定，公司被实施警告、罚款等行政处罚或监管措施会扣分，入选。C项：重组完成不免责，若存在违法违规行为仍会被追责并扣分，不选。D项：分类评价包含风险管理、合规、业务发展等多维度，不仅看净资本，不选。 答案: B
reg_b_025,AC,,,,2713,202,2915,【第5题 答案块】 选择标准: 银行卡清算机构需报送统计信息，反洗钱信息受保密和用途限制。 分析: A对：strict_v3_016#c30规定应向中国人民银行报送业务统计数据等；B错：strict_v3_017#c37规定共享反洗钱信息应符合法律规定并确保不被用于其他用途，非任意共享；C对：strict_v3_017#c4规定反洗钱信息应当保密，仅限法定用途；D错：strict_v3_016#c31及strict_v3_017#c63表明其需履行反洗钱义务。 答案: AC
reg_b_026,B,,,,3280,203,3483,【第1题 答案块】 选择标准: 非交易时段发布重大信息须在下一交易时段开始前披露。 分析: A项：原文规定“在下一交易时段开始前披露”，非延后两日，不选。B项：原文csrc_0009_att1 P3规定“应当在下一交易时段开始前披露相关公告”，且第三条定义“及时”为两个交易日内，符合规定，入选。C项：原文允许“确有需要...可以对外发布”，但需随后披露公告，并非禁止披露，不选。D项：原文第三条规定“不得提前向任何单位和个人泄露”，口头通知部分投资者违规，不选。 答案: B
reg_b_027,BD,,,,2713,194,2907,【第6题 答案块】 选择标准: 支付收费调整需持续公示，并在办理前确认用户知悉接受。 分析: A错：strict_v3_018#c53要求“持续公示”且“至少30个自然日”，仅公示30天不够，需持续至施行；B对：strict_v3_018#c53规定在办理相关业务前确认用户知悉、接受；C错：法规要求向用户公示并确认，不仅是通知监管；D对：strict_v3_018#c53规定原则上应当至少于调整施行前30个自然日...进行持续公示。 答案: BD
res_b_001,AB,,,,4083,264,4347,【第4题 答案块】 选择标准: 概括银行、保险、券商、理财在低利率/资产荒下的资产配置核心逻辑。 分析: A项：pack2_text14 P14指出银行在信贷疲弱下加大金融投资（特别是政府债），P22提到负债端加强存款成本管控，入选。B项：pack2_text14 P36/P38指出险资增配股票/权益基金提升收益率，P33指出大力发展分红险降低刚性负债成本，实现资负联动，入选。C项：pack2_text14 P2及pack2_text10 P27指出券商自营从“方向性投资”向“多策略/去方向化”转型，而非“重点扩张方向性自营”，C项与原文相反，不选。D项：pack2_text14 P23指出理财增配公募基金，但主要是债基和货基，且是出于“负债端对波动的低容忍度”及寻求多元收益，并非“监管强制提升权益类资产比例”，不选。 答案: AB
res_b_002,AC,,,,3847,244,4091,【第3题 答案块】 选择标准: 比较白羽肉鸡龙头与直播电商公司“一体化/自营”模式的准确项。 分析: A入选，pack2_text16 P1/14提到圣农向上游延伸至种源育种，pack2_text05 P21提到东方甄选通过透明工厂和严格检验控制上游品质；B不选，pack2_text05 P18/21强调其供应链选品优势和品控能力，并非不具备控制力；C入选，pack2_text05 P28提到线下旗舰店偏向品牌体验和流量入口，pack2_text16 P1/12提到深加工偏向产品增值和利润留存；D不选，pack2_text05 P18提到自营品逻辑是维持较低毛利率、精简SKU以获得规模优势，而非单纯要求供应商降价，且原材料低迷时的具体应对策略原文未详细对比二者机制。 答案: AC
res_b_003,AB,,,,3823,261,4084,【第6题 答案块】 选择标准: 分析伊朗石化出口暂停与光通信芯片短缺对下游影响的共同规律。 分析: A入选，两者均为供给端约束，pack2_text06 P6提到油价下降带动化工品价格回落（反向印证供给影响），pack2_text11 P17提到芯片短缺制约增长，替代困难则影响大；B入选，pack2_text11 P13/17提到产能配置和供应紧张，拥有自主供应或产能的企业（如华工科技泰国工厂、Lumentum）具有优势，pack2_text16 P14提到圣农自主育种打破垄断，逻辑一致；C不选，pack2_text11 P17提到短缺将制约至2026年底，并非快速解决，且pack2_text12 P7提到国产替代空间存在但非瞬间完成；D不选，pack2_text11 P17明确提到短缺直至2026年底，持续时间不短暂。 答案: AB
res_b_004,BCD,,,,4071,278,4349,【第3题 答案块】 选择标准: 解析两融、ETF、理财、险资资金行为反映的市场特征与风险偏好。 分析: A项：pack2_text08 P2显示杠杆资金（高风险偏好）与ETF流出（避险或获利了结）分化，险资增配高股息（稳健）与理财增配债基（稳健）一致，但两融与ETF方向相反，说明风险偏好并未“完全趋同”，不选。B项：pack2_text08 P7显示两融个人投资者数量上升；pack2_text14 P23显示理财以债基货基为主，追求稳健；pack2_text14 P36/P38显示险资增配高股息权益以平衡收益与波动，入选。C项：pack2_text08 P4显示股票型ETF净申购分位为3%（极低），两融净流入分位为95%（极高），分化极端，入选。D项：pack2_text14 P35提到引入有效久期缺口概念，缩窄久期缺口，说明在增配权益同时加强资产负债管理，入选。 答案: BCD
res_b_005,22.27%,,,,4849,1808,6657,【取数】 2025年国内新能源乘用车销量1300.4万辆，单车带电量45.8kWh，电池需求596.0GWh。题干设定2026年销量持平（1300.4万辆），单车带电量提升至56kWh。  【计算】 销量不变时，电池需求同比增速=（新单车带电量/旧单车带电量）-1=(56/45.8-1)×100%≈22.27%。 （校验：旧需求1300.4×45.8/1000≈595.58GWh≈596.0GWh；新需求1300.4×56/1000=728.224GWh；同比(728.224/595.58-1)≈22.27%，与直接比一致。）  【核验】 题干明确“销量持平”且“单车带电量从2025年水平提升至56kWh”，应采用2025年单车带电量45.8kWh为基数。工具算式56/45.8-1口径正确，单位换算一致，舍入保留两位小数22.27%符合常规。证据中无冲突口径要求，独立展示的需求总量596.0GWh为舍入值，不作为精确基数，但同比按单车电量比计算已自动消去销量，结果精确。  答案: 22.27%
res_b_006,AB,,,,4089,312,4401,【第5题 答案块】 选择标准: 分析金融机构对不动产、权益、债券等风险资产态度变化的本质。 分析: A项：pack2_text15 P1/P36显示平安压降不动产占比至3.1%；pack2_text14 P14显示银行增配政府债（低风险）。两者都体现对高风险/不确定性资产（地产）的规避或对确定性资产（国债）的偏好，反映风险偏好下降或审慎，入选。B项：pack2_text14 P36显示险资大幅增配权益，但pack2_text15 P1强调配置“低估值、高股息”并通过FVOCI平滑波动，这是在控制波动前提下的收益增强，属于资产间的风险置换（用高股息替代部分固收或地产），而非盲目加杠杆，入选。C项：pack2_text08 P2显示两融净流入高位，仅代表部分杠杆资金活跃，不能代表“整个金融体系”风险偏好全面回升（理财和银行仍偏稳健），以偏概全，不选。D项：pack2_text01 P22指出分红险热销是因为低利率下居民寻求稳健增值，是风险偏好较低的表现，而非“完全修复”，不选。 答案: AB
res_b_007,61.98,,,,2974,1423,4397,【取数】 2025年新签订单基数：59.60亿元（来源：pack2_text09 P30，原文“2025年全年，公司新签订单金额59.60亿元”）。 2026年新签订单增速：30%（题目设定）。 2026年AI订单占比：80%（题目设定）。  【计算】 2026年新签订单总额 = 59.60 × (1 + 30%) = 77.48亿元。 2026年AI新签订单 = 77.48 × 80% = 61.984亿元。 按题目保留两位小数或四舍五入惯例，结果为61.98亿元。  【核验】 1. 单位与口径：证据中2025年新签订单59.60亿元为全年总额，题目“新签订单增速”“AI订单占比”口径与证据一致，无歧义。 2. 算式：工具算式 `59.60×(1+30%)×80%` 逻辑正确，先按增速推算2026年总订单，再乘以AI占比得AI订单金额。 3. 舍入：计算结果61.984，工具输出61.98，符合常规两位小数舍入规则。 4. 风险排查：题目中2025年“增速超100%”与证据“YoY+103.41%”一致，但计算2026年AI订单无需2024年基数或2025年增速值，工具未误用增速代替占比，逻辑无误。  答案: 61.98
res_b_008,AC,,,,4060,269,4329,【第1题 答案块】 选择标准: 判断各行业制度变革对集中度、成本及格局影响的共同结论。 分析: A项：pack2_text01 P22指出“报行合一”加速出清，头部集中度提升；pack2_text13 P1指出宠物医院格局分散但连锁化是趋势，合规/标准化通常利于头部，符合逻辑，入选。B项：pack2_text03 P11指出住房等刚性支出存在“挤出效应”，且补贴旨在释放潜能而非完全消除挤出，“不存在挤出效应”表述绝对且与文意不符，不选。C项：pack2_text01 P21提到银保“1+N”合作放开驱动竞争模式转型，利于头部；pack2_text13 P8提到VCA通过并购和连锁化建立壁垒，两者均通过打破壁垒/整合提升份额，入选。D项：pack2_text15 P22显示平安银保经历多年调整才确立核心地位，并非“一年内完成重塑”，不选。 答案: AC
