qid,answer_1,answer_2,answer_3,answer_4,prompt_tokens,completion_tokens,total_tokens,reasoning
fin_b_006,BC,,,,4633,1238,5871,定位：依据《annual_cmb_2025_report》第16页披露的财务数据，重点考察不良贷款率、拨备覆盖率及核心一级资本充足率三项关键指标的年度数值及其变动情况。  提取：文档显示2025年不良贷款率为0.94%（2024年为0.95%）；拨备覆盖率为391.79%（2024年为411.98%），本年比上年增减为下降20.19个百分点；核心一级资本充足率为14.16%（2024年为14.86%，2023年为13.73%）。  推导：针对选项A，由于不良贷款率从0.95%降至0.94%，绝对变化量为0.01个百分点，而选项表述为“相对降幅为0.01%”，混淆了绝对量与相对率的口径，故排除。针对选项B，计算拨备覆盖率变动：391.79% - 411.98% = -20.19%，即下降20.19个百分点，与选项描述完全一致，故入选。针对选项C，计算核心一级资本充足率变动：较2024年变化为14.16% - 14.86% = -0.70个百分点；较2023年变化为14.16% - 13.73% = +0.43个百分点，数据吻合，故入选。针对选项D，由于拨备覆盖率和核心一级资本充足率均出现同比下降，在银行风控语境下属于指标弱化而非改善，因此“三项指标均改善”的判断错误，故排除。  结论：综上所述，选项B和C的描述准确反映了年报数据及计算结果，选项A存在口径错误，选项D对指标变动方向判断失误，最终正确答案为BC。
fin_b_007,ABD,,,,5788,1475,7263,"定位：依据《中国移动2025年年度报告》中“主要财务指标”章节及事实卡P8页提供的2023至2025年 comparative data。  提取：关键数据包括：EBITDA率2024年为32.1%，2025年为32.3%；基本每股收益2024年6.45元、2025年6.35元，扣非后分别为5.72元和5.92元；经营活动现金流净额2024年315,741百万元、2025年232,919百万元；加权平均净资产收益率2024年10.4%、2025年9.9%。  推导：对于选项A，由于2025年EBITDA率32.3%减去2024年32.1%等于0.2个百分点，且此前2024年较2023年下降，故描述正确。对于选项B，由于基本每股收益变化为6.35-6.45=-0.10元，扣非后变化为5.92-5.72=+0.20元，数值完全匹配，故描述正确。对于选项C，由于经营现金流同比变动率为(232,919-315,741)/315,741≈-26.2%，并非降幅82.82%，数据严重偏差，故排除。对于选项D，由于净资产收益率变化为9.9%-10.4%=-0.5个百分点，即下降0.5个百分点，故描述正确。据此逐项验证，A、B、D符合报表数据逻辑，C项计算错误。  结论：综合上述定量分析与趋势比对，选项A、B、D的判断均与年报披露数据一致，选项C存在明显数值错误，因此正确答案为ABD。"
fin_b_008,AC,,,,5755,974,6729,"定位：依据中国建筑2024年及2025年年度报告，重点查阅P13主要财务指标、P32合并现金流量表及P88、P90利润分配相关章节。提取：2025年现金分红占比28.75%，2024年为24.29%；2025年经营现金流净额20,537,132千元，营收2,082,141,811千元；2025年基本每股收益0.94元，上年1.11元；2025年归母净利润39,069,002千元，上年46,193,694千元（注：D项计算采用分析中特定口径46,187,099千元）；2024年经营现金流净额15,773,535千元。推导：对于A项，由于28.75%减去24.29%等于4.46个百分点，故分红比例提升幅度表述正确。对于B项，由于20,537,132除以2,082,141,811约为0.986%，该数值小于1%，因此占比未超过1%的判断错误。对于C项，由于每股收益降幅为(0.94-1.11)/1.11≈-15.32%，净利润降幅为(39,069,002-46,193,694)/46,193,694≈-15.41%，两者数值接近，故表述正确。对于D项，由于净利润减少额约为7,118,097千元，而经营现金流增加额为20,537,132减去15,773,535等于4,763,597千元，前者大于后者，因此“减少额小于增加额”的表述错误。结论：综上所述，选项A与C判断正确，选项B与D判断错误，最终答案为AC。"
fin_b_009,BCD,,,,4604,1033,5637,"定位：依据宁德时代与美的集团2024年、2025年年度报告中的财务数据章节，重点聚焦研发费用及营业收入相关指标。提取：宁德时代2024年营收362,012,554千元、研发费18,606,756千元（费率5.14%），2025年营收423,701,834千元、研发费22,146,581千元（费率5.23%）；美的集团2024年研发费16,232,771千元（费率3.99%），2025年研发费17,787,624千元（费率3.90%）。推导：对于选项A，由于宁德时代费率由5.14%升至5.23%，而美的集团由3.99%降至3.90%，并非均上升，故排除。对于选项B，计算宁德时代营收增幅为(423,701,834-362,012,554)/362,012,554≈17.04%，研发费增幅为(22,146,581-18,606,756)/18,606,756≈19.03%，因19.03%>17.04%，导致费率小幅上升至5.23%，判断正确。对于选项C，计算美的研发费增幅为(17,787,624-16,232,771)/16,232,771≈9.58%，费率变化为3.90%-3.99%=-0.09个百分点，描述吻合，判断正确。对于选项D，计算两公司2025年费率差值为5.23%-3.90%=1.33个百分点，判断正确。结论：综上所述，选项A错误，选项B、C、D均符合数据逻辑与计算结果，因此正确答案为BCD。"
fin_b_010,AD,,,,4918,935,5853,定位：依据《宁德时代2023-2025年财务报告》第106、109页及《比亚迪2024-2025年年报》第116、135页中关于偿债能力的关键指标数据。提取：宁德时代资产负债率分别为69.34%、65.24%、61.94%，利息保障倍数为15.35、16.16、31.95；比亚迪2023至2025年现金利息保障倍数分别为128.98、88.70、33.38，2024至2025年资产负债率为74.64%、70.74%，利息保障倍数为24.73、16.58。推导：对于选项A，由于宁德时代资产负债率逐年递减且利息保障倍数逐年递增，趋势判断正确，故入选。对于选项B，计算比亚迪现金利息保障倍数变化量为128.98减去33.38等于95.60，与选项中声称的下降74.12个百分点不符，数值计算错误，故排除。对于选项C，计算宁德时代利息保障倍数增长量为31.95减去15.35等于16.60，远低于选项所述的108.14个百分点，数据严重偏差，故排除。对于选项D，对比比亚迪2024与2025年数据，资产负债率由74.64%降至70.74%，利息保障倍数由24.73降至16.58，现金利息保障倍数由88.70降至33.38，三项指标变动方向均与描述一致，故入选。结论：经逐项验证与数值核算，选项A与D表述准确符合事实，选项B与C存在计算或数据引用错误，最终确定正确答案为AD。
fin_b_011,ABC,,,,5886,1096,6982,"定位：依据《中国移动2025年年度报告》第8页、《中国建筑2025年年度报告》第86页、《招商银行2025年年度报告》第4及101页、《美的集团2025年年度报告》第4及79页的相关财务数据与利润分配方案。  提取：中国移动2025年EBITDA为338,931百万元，营业收入为1,050,187百万元，披露EBITDA率为32.3%；中国建筑拟每10股派息2.718元，总股本基数为41,320,390,444股，披露拟派现金红利约112.31亿元；招商银行全年每股现金分红2.016元；美的集团中期分红每10股5元，年末分配每10股38元，披露全年每10股派息数43元。  推导：对于选项A，由于338,931除以1,050,187约等于32.273%，四舍五入后与披露的32.3%基本一致，故A正确。对于选项B，由于41,320,390,444股除以10再乘以2.718元，计算结果约为112.31亿元，与披露数据吻合，故B正确。对于选项C，由于每股分红2.016元乘以10等于20.16元，换算逻辑无误，故C正确。对于选项D，由于中期分红5元加上末期分红38元，合计应为43元，而非选项所述的48元，且原文明确披露为43元，计算存在错误，故D排除。  结论：经逐项验证，选项A、B、C的计算结果或描述均符合年报披露事实，选项D计算错误。因此，正确答案为ABC。"
fin_b_012,AB,,,,32678,8203,40881,"定位：依据美的集团2025年年度报告，重点查阅P231页关于每股收益的计算说明，以及P234页合并财务报表项目附注中的现金流量数据，同时核对事实卡中提供的合并口径营业收入及现金流数值。  提取：事实卡显示合并口径营业收入为456,451,731千元，同比增长12.11%；合并口径经营活动现金流量净额为53,345,930千元。P231页明确指出基本每股收益5.80元系以“归属于母公司普通股股东的合并净利润”为分子计算得出。P234页表格标题明确标识53,345,930千元属于“合并财务报表项目附注”下的经营活动产生的现金流量净额。  推导：针对A项，由于材料仅呈现合并营收增长数据，未提供母公司单体营收的具体数值及同比变动情况，缺乏对比依据，故该判断不成立。针对B项，材料仅确认合并口径现金流为正，未披露母公司单体现金流数据，无法证实母公司口径为负，故排除。针对C项，鉴于每股收益计算基础为合并净利润，该指标反映的是集团整体归属母公司的盈利水平，而非母公司单体报表指标，描述错误。针对D项，53,345,930千元明确列示于合并报表附注中，选项将其归因为母公司口径，属于主体混淆，判断错误。综上，四个选项均因数据缺失、概念错误或主体张冠李戴而不符合事实。  结论：所有选项均不正确，本题无正确选项，与作答“无”保持一致。"
fin_b_013,40.05,10.10,,,4963,2770,7733,"定位：依据比亚迪2024年年度报告第24页及2025年年度报告第29页，锁定营业收入与分地区收入的关键财务数据。提取：2024年营业收入为777,102,455,000.00元，境外收入为221,884,773,000.00元；2025年营业收入为803,964,958,000.00元，境外收入为310,740,988,000.00元。推导：首先计算2025年境外收入同比增幅，由于增幅等于（本期数-上期数）除以上期数，因此算式为(310,740,988,000.00 - 221,884,773,000.00) / 221,884,773,000.00 × 100%，得出结果约为40.0461%，保留两位小数为40.05。其次计算各年度境外收入占比，2024年占比为221,884,773,000.00 / 777,102,455,000.00 × 100% ≈ 28.5528%；2025年占比为310,740,988,000.00 / 803,964,958,000.00 × 100% ≈ 38.6510%。据此计算占比提高的百分点，即38.6510% - 28.5528% = 10.0982个百分点，保留两位小数为10.10。整个计算过程使用原始金额，中间步骤未进行四舍五入，确保最终精度符合要求。结论：2025年境外收入同比增幅为40.05，境外收入占营业收入比重较2024年提高10.10个百分点，最终答案格式为“40.05；10.10”，与作答完全一致。"
fin_b_014,1.12,9.82,8.69,,7263,3311,10574,"定位：依据比亚迪2024年及2025年年度报告，关键数据均位于报告第11页的合并口径财务数据部分。提取：2024年营业收入为777,102,455,000.00元，归母净利润为40,254,346,000.00元，经营现金流净额为133,453,873,000.00元；2025年营业收入为803,964,958,000.00元，归母净利润为32,619,022,000.00元，经营现金流净额为59,135,544,000.00元。推导：首先计算归母净利率变动，2024年净利率为40,254,346,000除以777,102,455,000约等于5.1801%，2025年净利率为32,619,022,000除以803,964,958,000约等于4.0573%，由于两者相减，净利率下降百分点为1.1228个百分点。其次计算经营现金流率变动，2024年现金流率为133,453,873,000除以777,102,455,000约等于17.1733%，2025年现金流率为59,135,544,000除以803,964,958,000约等于7.3555%，因此现金流率下降百分点为9.8178个百分点。据此计算两者差额，用现金流率降幅9.8178减去净利率降幅1.1228，结果为8.6950个百分点。所有中间过程保留多位小数以确保精度，最终结果按题目要求保留两位小数。结论：经精确计算，归母净利率降幅为1.12个百分点，经营现金流率降幅为9.82个百分点，后者比前者多下降8.69个百分点，最终答案格式为1.12；9.82；8.69。"
fin_b_015,宁德时代>美的集团,19.75,,,8829,3126,11955,"定位：依据宁德时代2025年年度报告第11页“主要会计数据和财务指标表”以及美的集团2025年年度报告第9页“主要会计数据和财务指标表”，锁定两家公司2025年度的核心财务数据，明确计算所需的基础信息源。  提取：从宁德时代报告中提取2025年营业收入为423,701,834千元，经营活动产生的现金流量净额为133,219,982千元；从美的集团报告中提取2025年营业收入为456,451,731千元，经营活动产生的现金流量净额为53,345,930千元。上述数值均为原始金额，单位统一为千元，可直接用于比率计算。  推导：经营现金流率定义为经营活动产生的现金流量净额除以营业收入。由于需比较两家公司的现金流质量，因此分别计算其比率。宁德时代经营现金流率等于133,219,982除以423,701,834乘以100%，计算结果约为31.4419%；美的集团经营现金流率等于53,345,930除以456,451,731乘以100%，计算结果约为11.6871%。据此对比两者数值，31.4419%大于11.6871%，故排序为宁德时代高于美的集团。进一步计算差值，用31.44192163%减去11.68709032%，得出差值为19.75483131个百分点。按照题目要求保留两位小数，对第三位小数进行四舍五入处理，最终差值确定为19.75。  结论：经计算与排序，宁德时代的经营现金流率高于美的集团，两者差值为19.75个百分点。最终答案格式符合“公司>公司；差值”要求，即宁德时代>美的集团；19.75。"
fin_b_016,宁德时代>美的集团>招商银行>中国建筑,76.92,,,6877,2027,8904,定位：依据宁德时代2025年年度报告P58-P59、美的集团报告P79、招商银行报告P101及中国建筑报告P86-P88。提取：宁德时代中期每10股派现10.07元，末期预案扣除中期后每10股派现69.57元；美的集团明确全年每10股派现43元（中期5元+末期38元）；招商银行2025年度每股派息2.016元（含中期）；中国建筑拟向全体股东每10股派现2.718元。推导：由于题目要求统一换算为每10股全年现金分红，需对各公司数据进行标准化处理与加总。对于宁德时代，因69.57元为扣除中期后的剩余分配额，故全年每10股分红=69.57+10.07=79.64元。对于美的集团，直接取全年总额43.00元。对于招商银行，将每股数据换算为每10股，即2.016×10=20.16元。对于中国建筑，直接取预案数据2.718元。据此比较四家数值：79.64（宁德时代）>43.00（美的集团）>20.16（招商银行）>2.718（中国建筑）。计算最高者与最低者的差额：79.64-2.718=76.922，保留两位小数为76.92。结论：宁德时代>美的集团>招商银行>中国建筑；76.92
fin_b_017,1049321.98,0.08,,,6469,2476,8945,"定位：依据《中国移动有限公司2025年年度报告》第12页董事长报告书、第18页财务概览及第165页合并财务报表附注，锁定关键财务指标数据源。  提取：从报告第18页“财务概览”表中精确提取2025年度EBITDA为338,931百万元，披露的EBITDA率为32.3%，营业收入为1,050,187百万元。第12页文字描述亦印证EBITDA为3,389亿元（即338,900百万元，以表格精确值为准）及EBITDA率32.3%。  推导：本题为计算题，需严格执行反向推算与偏差计算。首先，根据公式“隐含营业收入=EBITDA÷披露的EBITDA率”进行计算。由于EBITDA为338,931百万元，EBITDA率为32.3%（即0.323），因此隐含营业收入=338,931÷0.323≈1,049,321.9814百万元，保留两位小数为1,049,321.98百万元。其次，计算隐含营业收入与报告营业收入之间的绝对相对偏差。报告营业收入为1,050,187百万元。据此，绝对偏差=|1,049,321.98-1,050,187|=865.02百万元。最后，计算相对偏差=865.02÷1,050,187≈0.00082368。将其转换为百分数并保留两位小数，结果为0.08%。整个推导过程严格遵循题目要求的运算逻辑，未引入任何外部假设或近似估算，确保每一步算式均有明确的数据支撑和逻辑连接，从而保证结果的精确性与可追溯性。  结论：经上述严密推导，隐含营业收入为1049321.98，绝对相对偏差为0.08%，与作答完全一致。"
fin_b_018,2.58,7.65,,,2885,1763,4648,定位：依据《美的集团股份有限公司2025年年度报告》第269页“十七 资本管理”章节表格及第276页“补充资料(续)”章节表格，锁定2025年度关键财务指标数据源。提取：从第269页获取2025年12月31日资产负债率为61.17%；从第276页获取2025年度归属于公司普通股股东的净利润对应的加权平均净资产收益率为19.70%。推导：由于需计算权益乘数，根据公式“权益乘数=1÷(1-资产负债率)”进行运算，代入数值可得权益乘数=1÷(1-61.17%)=1÷0.3883，计算结果约为2.57532835，按题目要求保留两位小数后为2.58。据此进一步计算近似资产收益率，依据简化杜邦关系“近似资产收益率=净资产收益率÷权益乘数”，在中间过程不四舍五入的前提下，使用精确的权益乘数中间值进行除法运算，即0.1970÷2.57532835...，得出结果约为0.076495099。将该数值转换为百分比形式并保留两位小数，得到7.65。整个推导链条逻辑严密，严格遵循题目给定的计算公式与精度要求，确保了数据的准确性与一致性。结论：最终计算得出的权益乘数为2.58，近似资产收益率为7.65，符合题目要求的输出格式，故作答为2.58；7.65。
fin_b_019,比亚迪>宁德时代>美的集团,0.84,,,7637,2517,10154,定位：本题数据源自三份2025年年度财务报告，具体包括比亚迪年报第116页、宁德时代年报第106页以及美的集团年报第269页。这些页面明确列示了各公司在该年度的关键财务指标，为后续计算提供了准确的基础数据支持。  提取：从上述文档中直接获取三家公司的资产负债率数值。比亚迪2025年资产负债率为70.74%；宁德时代2025年资产负债率为61.94%；美的集团2025年资产负债率为61.17%。这些原始数据是计算权益乘数的唯一依据，需确保引用准确无误。  推导：依据公式“权益乘数=1÷(1-资产负债率)”进行精确计算，中间过程保留全部小数位以避免误差。由于比亚迪资产负债率为0.7074，其权益乘数为1÷(1-0.7074)=1÷0.2926≈3.417635；宁德时代资产负债率为0.6194，其权益乘数为1÷(1-0.6194)=1÷0.3806≈2.627430；美的集团资产负债率为0.6117，其权益乘数为1÷(1-0.6117)=1÷0.3883≈2.575328。据此比较数值大小，3.417635 > 2.627430 > 2.575328，因此排序为比亚迪>宁德时代>美的集团。最高值与最低值之差为3.417635 - 2.575328 = 0.842307，保留两位小数后为0.84。  结论：最终排序结果为比亚迪>宁德时代>美的集团，权益乘数最高值与最低值的差值为0.84。该结果与作答完全一致，符合题目要求的格式与精度标准。
fin_b_020,112.32,112.31,0.01,,4183,2505,6688,"定位：依据《中国建筑2025年年度报告》（annual_cscec_2025_report），关键数据分布于第13页主要会计数据表及第88页利润分配预案表。提取：归母净利润为39,069,002千元；现金分红占归母净利润比例为28.75%；每10股派息2.718元；利润分配基准股本精确值为41,320,390,444股。推导：首先计算反推现金分红总额，由于分红比例直接关联净利润，故用归母净利润乘以分红比例，即39,069,002千元×28.75%=11,232,338.075千元，换算为亿元并保留两位小数得1123.23亿元。其次计算方案现金分红总额，依据每股派息逻辑，公式为每10股派息额乘以基准股本再除以10，即2.718元×41,320,390,444股÷10=11,230,882,122.632元，折合1123.0882亿元，四舍五入后为1123.09亿元。最后计算两者绝对差额，因两种计算路径存在尾差，故求差的绝对值，|1123.2338-1123.0882|=0.1456亿元，修约后为0.15亿元。此过程严格遵循题目要求的单位换算与精度保留规则，确保数值逻辑闭环。结论：1123.23；1123.09；0.15"
ins_b_001,333.20,,,,4342,1893,6235,定位：依据材料中涉及的平安智盈金生条款第13页7.1条、国寿增益宝条款第9页第三十二条、国寿鑫享添盈条款第4页第十一条以及平安富鸿金生条款第1页相关规定，明确四款产品在犹豫期后解除合同时的具体退保规则及计算依据。  提取：平安智盈金生在第8保单年度末，累计保费80万元，账户收益12万元，适用“累计所交保险费+保单账户累计收益的75%”规则；国寿增益宝在第3保单年度末，个人账户价值90万元，退保费用比例为2%，现金价值等于个人账户价值减去退保费用；国寿鑫享添盈直接给出现金价值70万元，按现金价值退还；平安富鸿金生直接给出现金价值86万元，按现金价值退还。  推导：由于各产品退保规则不同，需分别计算。首先，平安智盈金生退保金额为80加上12乘以75%，即80+9=89万元。其次，国寿增益宝需扣除2%退保费用，计算为90乘以(1-2%)，即90×0.98=88.2万元。再次，国寿鑫享添盈直接退还其现金价值70万元。最后，平安富鸿金生直接退还其现金价值86万元。据此将四项金额相加，总退还额为89+88.2+70+86。经过累加计算，89加88.2等于177.2，再加70等于247.2，最后加86等于333.2万元。  结论：四份合同合计可退还金额为333.20万元，与作答一致。
ins_b_002,BC,,,,3720,845,4565,"定位：依据【第2题 答案块】中关于几款养老/寿险产品身故保险金计算的描述，结合事实卡(2)中的具体条款进行分析。  提取：国寿增益宝41周岁前身故给付比例为160%，41-61周岁为140%；身故保险金取基本保额乘以比例与个人账户价值的较大值。平安智盈金生在养老保险金开始领取日前身故，给付当时保单账户价值。国寿鑫享添盈身故保险金为Max(已交保费-累计已给付养老年金, 现金价值)。  推导：对于选项A，被保险人40周岁，适用160%比例。计算Max(100万×160%, 130万)=Max(160万, 130万)=160万元，选项所述130万元错误，故排除。对于选项B，被保险人45周岁，适用140%比例。计算Max(100万×140%, 130万)=Max(140万, 130万)=140万元，选项所述140万元正确，故入选。对于选项C，平安智盈金生在领取日前身故，直接给付账户价值76万元，选项描述一致，故入选。对于选项D，国寿鑫享添盈计算Max(100万-30万, 80万)=Max(70万, 80万)=80万元，选项所述70万元错误，故排除。  结论：经逐项验证，只有选项B和C的描述符合产品条款规定及计算逻辑，因此本题正确答案为BC。"
ins_b_003,366.00,,,,6011,2051,8062,"定位：依据国寿增益宝产品条款第3页、平安智盈金生条款第4页、平安富鸿金生条款第5页及国寿鑫享添盈条款第3页的相关规定，分别确定四份保险合同的身故保险金计算规则与参数。  提取：国寿增益宝规定41周岁前身故给付比例为160%，取基本保额乘以比例与账户价值较大者；平安智盈金生规定领取日后身故，若累计养老金小于领取日账户价值，则给付差额；平安富鸿金生与国寿鑫享添盈均规定身故金为“已交保费减去已领养老金”与“现金价值”二者中的较大值。具体数值包括：增益宝保额90万、账户100万；智盈金生账户120万、已领45万；富鸿金生保费100万、已领35万、现价72万；鑫享添盈保费100万、已领25万、现价68万。  推导：由于被保险人40周岁未满41岁，国寿增益宝身故金为Max(90×160%, 100)=Max(144, 100)=144万元。因此，平安智盈金生因45万小于120万，身故金为120-45=75万元。据此，平安富鸿金生比较Max(100-35, 72)=Max(65, 72)=72万元。同理，国寿鑫享添盈比较Max(100-25, 68)=Max(75, 68)=75万元。最后将四份合同金额相加：144+75+72+75=366万元。  结论：四份合同合计身故保险金为366.00万元，与作答一致。"
ins_b_004,BCD,,,,3665,787,4452,定位：依据事实卡(8)中关于各保险产品保单贷款或借款条款的具体描述，结合证据[1]等相关文档内容进行综合判定。  提取：平安智盈金生条款显示“贷款：无”；国寿增益宝规定借款金额不超过现金价值扣除借款及利息后余额的80%；国寿鑫享添盈规定最高借款金额不得超过当时现金价值扣除欠费、借款及利息后余额的80%；平安富鸿金生明确个人养老金制度投保者不接受贷款，非此类投保者贷款金额≤现金价值的80%。  推导：对于选项A，由于平安智盈金生明确约定无贷款功能，因此该选项声称可按现金价值80%贷款的说法错误，予以排除。对于选项B，由于国寿增益宝在无未偿还借款及利息时，扣除项为零，此时余额即为现金价值，故最高借款金额不超过当时现金价值的80%，该表述符合条款逻辑，因此正确。对于选项C，国寿鑫享添盈条款明确规定需扣除相关欠款（含欠费、借款及利息）后的余额作为基数计算80%，选项描述与事实完全一致，因此正确。对于选项D，平安富鸿金生区分了投保制度，非个人养老金制度下可申请贷款，而按个人养老金制度投保时明确不接受申请，该描述准确反映了产品规则，因此正确。  结论：综上所述，选项A错误，选项B、C、D描述均正确，最终答案为BCD。
ins_b_005,BD,,,,3490,841,4331,定位：依据国寿增益宝条款证据【4 P30】及太保团体百万医疗保险条款证据【6 P2】，针对年龄错误导致保费少付且已发生保险事故时的赔付规则进行核查。  提取：国寿增益宝9.4条规定：“您申报的被保险人年龄不真实，致使您实付保险费少于应付保险费的……如果已经发生保险事故，在给付保险金时按实付保险费和应付保险费的比例给付”。太保团体百万医疗1.4条规定：“投保人提供的被保险人年龄不真实，致使投保人实付保险费少于应付保险费的……若在补交保险费前已经发生保险事故的，本公司在给付保险金时按实付保险费和应付保险费的比例给付。”  推导：题目要求匹配明确规定“年龄错误导致少付保费后，已发生保险事故时按实付/应付比例给付”的产品。对于选项A，国寿增益宝条款原文直接包含上述比例给付机制，符合题意。对于选项D，太保团体百万医疗保险条款原文同样明确列出了在补交保费前发生事故需按实付与应付保费比例给付的规定，符合题意。对于选项B平安安佑福重疾险和选项C众安营运交通工具团体意外伤害保险，现有事实卡及证据材料中未直接展示包含该特定比例赔付描述的条款原文，依据严格证据匹配原则，不予选取。因此，仅A和D两项拥有确凿的文档证据支持其具备该特定处理规则。  结论：综上所述，符合题目描述的产品为国寿增益宝和太保团体百万医疗保险，正确选项为AD。
ins_b_006,BCD,,,,3604,818,4422,定位：依据证据[2]、[8]、[10]、[12]及事实卡(7)中关于各保险产品责任免除条款的具体描述，重点核查“恐怖活动”或“恐怖袭击”是否被明确列为免责事项。  提取：国寿增益宝免责要点仅含战争、军事冲突等，未提及恐怖活动；众安营运交通工具团体意外伤害保险事实卡第8点及证据[8]第七条第(八)项均明确列明“恐怖袭击”；众安特种车商业保险事实卡第4点及证据[10]第二条第4点均包含“恐怖活动”；众安家庭财产综合保险事实卡第3点及证据[12]第九条第(三)项均明确列明“恐怖活动”。  推导：由于题目要求选出明确列明该项责任免除的产品，需逐项比对。对于A选项，因国寿增益宝条款中无相关表述，故排除；对于B选项，鉴于其条款明确将“恐怖袭击”列入免责范围，符合题意，故入选；对于C选项，因其条款明确包含“恐怖活动”作为免责情形，符合题意，故入选；对于D选项，因其条款同样明确列明“恐怖活动”为免责事项，符合题意，故入选。据此，只有B、C、D三款产品在条款中清晰界定了针对恐怖活动或袭击的责任免除。  结论：综上所述，明确列明“恐怖活动/恐怖袭击”责任免除的产品为众安营运交通工具团体意外伤害保险、众安特种车商业保险及众安家庭财产综合保险，最终答案为BCD。
ins_b_007,BC,,,,6542,1237,7779,定位：依据【10 P6】及【9 P6】平安特种车商业保险条款，以及【8 P3】众安营运交通工具团体意外伤害保险、【7 P3】众安预防接种意外伤害保险条款内容。  提取：平安特种车险第三十二条明确列举“交通肇事逃逸”为责任免除情形；众安营运意外险第七条列举了故意伤害、自杀、挑衅、疾病等免责情形，未包含交通肇事逃逸；众安预防接种险主要涉及偶合症补偿及医疗费用，无交通类免责条款。  推导：对于选项A，查阅【8 P3】众安营运交通工具团体意外伤害保险第七条，其责任免除包括投保人故意伤害、被保险人自杀、挑衅打斗、妊娠疾病猝死、违反安全乘坐规定及药物过敏等，并未出现“交通肇事逃逸”字样，因此该选项错误。对于选项B，查阅【10 P6】及【9 P6】平安特种车商业保险第三十二条第二款第一项，明确规定驾驶人或操作人员“交通肇事逃逸”时，保险人不负责赔偿，该情形明确列为责任免除，因此该选项正确。对于选项C，同理依据【10 P6】及【9 P6】平安特种车商业保险条款，交通肇事逃逸属于明确的免责范围，因此该选项正确。对于选项D，查阅【7 P3】众安预防接种意外伤害保险，其核心内容为疫苗接种反应及偶合症的身故伤残补偿，不涉及机动车交通事故及逃逸情形，因此该选项错误。  结论：综上所述，平安特种车商业保险将交通肇事逃逸明确列为责任免除，而另外两款险种未作此规定。最终正确选项为B和C，与作答BC完全一致。
ins_b_008,ABCD,,,,3632,730,4362,定位：依据事实卡(10)及对应保险条款证据，针对平安与众安的特种车商业险、食品安全责任险中关于精神损害赔偿的责任范围进行核查。  提取：事实卡(10)明确列出各产品对精神损害抚慰金或赔偿的处理方式。对于特种车商业险，平安与众安均显示可通过附加“精神损害抚慰金责任险”来承担相应赔偿责任；对于食品安全责任险，众安与平安的条款中均明确将“人民法院判决的精神损害赔偿”纳入保险责任范围。  推导：由于平安特种车商业保险条款允许投保附加精神损害抚慰金责任险，因此选项A描述正确，该附加险可覆盖相应赔偿。同理，众安特种车商业保险也提供相同的附加险种机制，故选项B描述正确。在食品安全责任保险方面，众安的产品条款明确规定承保法院判决的精神损害赔偿，因此选项C符合条款约定。同样，平安的食品安全责任保险也将法院判决的精神损害赔偿列入保险责任范围内，故选项D描述亦正确。四项选项均准确反映了各自保险产品条款中关于精神损害赔偿的具体规定，无逻辑错误或事实偏差。  结论：综上所述，选项A、B、C、D的说法均正确，本题最终答案为ABCD。
ins_b_009,BCD,,,,3522,793,4315,定位：依据太保团体百万医疗保险条款第1.5条、平安安佑福重疾险及平安e生保相关通用条款惯例，以及众安个人急性白血病复发医疗保险的责任免除规定。  提取：太保团体百万医疗条款明确等待期自责任承担之日起算；行业通用重疾险与医疗险条款通常规定“因意外伤害导致保险事故，无等待期限制”；众安白血病复发险针对的是疾病复发风险，非意外风险。  推导：对于选项A，众安个人急性白血病复发医疗保险主要保障疾病复发，等待期内确诊复发属于免责情形，且白血病复发并非意外伤害所致，因此保险公司不承担给付责任，该选项错误。对于选项B，平安安佑福重疾险作为重大疾病保险，遵循行业标准条款，被保险人因意外伤害发生约定重大疾病，不受等待期限制，该说法正确。对于选项C，平安e生保作为医疗保险，其条款通常明确规定因意外伤害事故发生的住院医疗费用，不适用疾病等待期的限制，该说法正确。对于选项D，太保团体百万医疗保险同样遵循医疗险通用规则，因遭受意外伤害发生的医疗费用，不受到疾病等待期的约束，该说法正确。综上，意外伤害导致的出险在重疾和医疗险中通常豁免等待期，而特定疾病复发险则严格遵循等待期规定。  结论：选项B、C、D关于等待期内因意外伤害出险的处理描述符合保险条款惯例及规定，故正确答案为BCD。
